MaDotBiTich;MaGiaoDan;GhiChu;UpdateDate;MaGiaoXuRieng
1449;2937;;2018/10/05 01:43:01;1234
1450;2177;;2018/10/05 01:43:01;1234
1434;2870;;2018/10/05 01:43:01;1234
1451;2217;;2018/10/05 01:43:01;1234
1452;2040;;2018/10/05 01:43:01;1234
1439;2602;;2018/10/05 01:43:01;1234
1453;2858;;2018/10/05 01:43:01;1234
1444;2991;;2018/10/05 01:43:01;1234
1434;2897;;2018/10/05 01:43:01;1234
1454;2203;;2018/10/05 01:43:01;1234
1455;2554;;2018/10/05 01:43:01;1234
1456;1819;;2018/10/05 01:43:01;1234
1442;2954;;2018/10/05 01:43:01;1234
1437;2127;;2018/10/05 01:43:01;1234
1457;855;;2018/10/05 01:43:01;1234
1458;3151;;2018/10/05 01:43:01;1234
1437;2564;;2018/10/05 01:43:01;1234
1459;2067;;2018/10/05 01:43:01;1234
1460;2332;;2018/10/05 01:43:01;1234
1458;3119;;2018/10/05 01:43:01;1234
1439;2144;;2018/10/05 01:43:01;1234
1441;845;;2018/10/05 01:43:01;1234
1461;3112;;2018/10/05 01:43:01;1234
1434;2637;;2018/10/05 01:43:01;1234
1437;2265;;2018/10/05 01:43:01;1234
1441;2608;;2018/10/05 01:43:01;1234
1462;3194;;2018/10/05 01:43:01;1234
1463;2704;;2018/10/05 01:43:01;1234
1464;2245;;2018/10/05 01:43:01;1234
1465;4104;;2018/10/05 01:43:01;1234
1466;4248;;2018/10/05 01:43:01;1234
1467;3835;;2018/10/05 01:43:01;1234
1468;3831;;2018/10/05 01:43:01;1234
1469;969;;2018/10/05 01:43:01;1234
1470;954;;2018/10/05 01:43:01;1234
1471;1119;;2018/10/05 01:43:01;1234
1472;471;;2018/10/05 01:43:01;1234
1473;935;;2018/10/05 01:43:01;1234
1474;776;;2018/10/05 01:43:01;1234
1475;1456;;2018/10/05 01:43:01;1234
1474;1438;;2018/10/05 01:43:01;1234
1476;1558;;2018/10/05 01:43:01;1234
1477;1430;;2018/10/05 01:43:01;1234
1474;612;;2018/10/05 01:43:01;1234
1478;984;;2018/10/05 01:43:01;1234
1479;87;;2018/10/05 01:43:01;1234
1480;1396;;2018/10/05 01:43:01;1234
1481;1077;;2018/10/05 01:43:01;1234
1473;819;;2018/10/05 01:43:01;1234
1475;297;;2018/10/05 01:43:01;1234
1473;1485;;2018/10/05 01:43:01;1234
1476;802;;2018/10/05 01:43:01;1234
1474;1078;;2018/10/05 01:43:01;1234
1482;2031;;2018/10/05 01:43:01;1234
1483;3051;;2018/10/05 01:43:01;1234
1484;2087;;2018/10/05 01:43:01;1234
1485;2621;;2018/10/05 01:43:01;1234
1471;2598;;2018/10/05 01:43:01;1234
1486;2416;;2018/10/05 01:43:01;1234
1471;1903;;2018/10/05 01:43:01;1234
1475;3269;;2018/10/05 01:43:01;1234
1487;2503;;2018/10/05 01:43:01;1234
1474;2064;;2018/10/05 01:43:01;1234
1474;2065;;2018/10/05 01:43:01;1234
1474;2066;;2018/10/05 01:43:01;1234
1474;2443;;2018/10/05 01:43:01;1234
1474;871;;2018/10/05 01:43:01;1234
1474;876;;2018/10/05 01:43:01;1234
1488;2069;;2018/10/05 01:43:01;1234
1475;2627;;2018/10/05 01:43:01;1234
1476;2796;;2018/10/05 01:43:01;1234
1489;3129;;2018/10/05 01:43:01;1234
1490;3189;;2018/10/05 01:43:01;1234
1471;2559;;2018/10/05 01:43:01;1234
1473;2382;;2018/10/05 01:43:01;1234
1491;3966;;2018/10/05 01:43:01;1234
1492;3364;;2018/10/05 01:43:01;1234
1493;4093;;2018/10/05 01:43:01;1234
1494;3372;;2018/10/05 01:43:01;1234
1495;3358;;2018/10/05 01:43:01;1234
1496;4232;;2018/10/05 01:43:01;1234
1497;4276;;2018/10/05 01:43:01;1234
1498;4177;;2018/10/05 01:43:01;1234
1499;1380;;2018/10/05 01:43:01;1234
1500;584;;2018/10/05 01:43:01;1234
1501;1232;;2018/10/05 01:43:01;1234
1500;563;;2018/10/05 01:43:01;1234
1502;1274;;2018/10/05 01:43:01;1234
1503;1554;;2018/10/05 01:43:01;1234
1501;246;;2018/10/05 01:43:01;1234
1504;1478;;2018/10/05 01:43:01;1234
1505;1441;;2018/10/05 01:43:01;1234
1502;273;;2018/10/05 01:43:01;1234
1502;948;;2018/10/05 01:43:01;1234
1502;269;;2018/10/05 01:43:01;1234
1500;1632;;2018/10/05 01:43:01;1234
1506;657;;2018/10/05 01:43:01;1234
1507;1744;;2018/10/05 01:43:01;1234
1506;304;;2018/10/05 01:43:01;1234
1502;1114;;2018/10/05 01:43:01;1234
1501;1659;;2018/10/05 01:43:01;1234
1506;697;;2018/10/05 01:43:01;1234
1508;795;;2018/10/05 01:43:01;1234
1501;342;;2018/10/05 01:43:01;1234
1506;129;;2018/10/05 01:43:01;1234
1508;796;;2018/10/05 01:43:01;1234
1502;1131;;2018/10/05 01:43:01;1234
1501;2082;;2018/10/05 01:43:01;1234
1509;2115;;2018/10/05 01:43:01;1234
1492;2575;;2018/10/05 01:43:01;1234
1510;2094;;2018/10/05 01:43:01;1234
1492;2898;;2018/10/05 01:43:01;1234
1511;2108;;2018/10/05 01:43:01;1234
1512;1792;;2018/10/05 01:43:01;1234
1501;839;;2018/10/05 01:43:01;1234
1508;2757;;2018/10/05 01:43:01;1234
1508;2756;;2018/10/05 01:43:01;1234
1513;2651;;2018/10/05 01:43:01;1234
1492;860;;2018/10/05 01:43:01;1234
1506;1934;;2018/10/05 01:43:01;1234
1514;3100;;2018/10/05 01:43:01;1234
1501;2816;;2018/10/05 01:43:01;1234
1508;2755;;2018/10/05 01:43:01;1234
1515;1960;;2018/10/05 01:43:01;1234
1513;2652;;2018/10/05 01:43:01;1234
1502;1884;;2018/10/05 01:43:01;1234
1500;1993;;2018/10/05 01:43:01;1234
1502;2766;;2018/10/05 01:43:01;1234
1516;3179;;2018/10/05 01:43:01;1234
1492;1828;;2018/10/05 01:43:01;1234
1506;2438;;2018/10/05 01:43:01;1234
1517;2204;;2018/10/05 01:43:01;1234
1506;2859;;2018/10/05 01:43:01;1234
1492;3237;;2018/10/05 01:43:01;1234
1502;2534;;2018/10/05 01:43:01;1234
1494;1989;;2018/10/05 01:43:01;1234
1518;3910;;2018/10/05 01:43:01;1234
1519;3846;;2018/10/05 01:43:01;1234
1520;4178;;2018/10/05 01:43:01;1234
1521;3557;;2018/10/05 01:43:01;1234
1522;3678;;2018/10/05 01:43:01;1234
1523;3850;;2018/10/05 01:43:01;1234
1524;3428;;2018/10/05 01:43:01;1234
1525;4105;;2018/10/05 01:43:01;1234
1526;4073;;2018/10/05 01:43:01;1234
1527;3562;;2018/10/05 01:43:01;1234
1528;4031;;2018/10/05 01:43:01;1234
1529;3607;;2018/10/05 01:43:01;1234
1527;3329;;2018/10/05 01:43:01;1234
1530;1369;;2018/10/05 01:43:01;1234
1531;1684;;2018/10/05 01:43:01;1234
1532;1381;;2018/10/05 01:43:01;1234
1533;1627;;2018/10/05 01:43:01;1234
1534;1357;;2018/10/05 01:43:01;1234
1527;1681;;2018/10/05 01:43:01;1234
1530;1399;;2018/10/05 01:43:01;1234
1535;49;;2018/10/05 01:43:01;1234
1524;1690;;2018/10/05 01:43:01;1234
1536;28;;2018/10/05 01:43:01;1234
1527;25;;2018/10/05 01:43:01;1234
1527;24;;2018/10/05 01:43:01;1234
1537;1734;;2018/10/05 01:43:01;1234
1537;1012;;2018/10/05 01:43:01;1234
1538;980;;2018/10/05 01:43:01;1234
1539;746;;2018/10/05 01:43:01;1234
1534;637;;2018/10/05 01:43:01;1234
1537;1602;;2018/10/05 01:43:01;1234
1534;689;;2018/10/05 01:43:01;1234
1540;1577;;2018/10/05 01:43:01;1234
1534;707;;2018/10/05 01:43:01;1234
1541;711;;2018/10/05 01:43:01;1234
1537;1215;;2018/10/05 01:43:01;1234
1542;99;;2018/10/05 01:43:01;1234
1543;148;;2018/10/05 01:43:01;1234
1536;202;;2018/10/05 01:43:01;1234
1544;137;;2018/10/05 01:43:01;1234
1527;785;;2018/10/05 01:43:01;1234
1524;1472;;2018/10/05 01:43:01;1234
1545;919;;2018/10/05 01:43:01;1234
1534;1457;;2018/10/05 01:43:01;1234
1527;907;;2018/10/05 01:43:01;1234
1537;820;;2018/10/05 01:43:01;1234
1546;1424;;2018/10/05 01:43:01;1234
1527;1219;;2018/10/05 01:43:01;1234
1544;405;;2018/10/05 01:43:01;1234
1534;439;;2018/10/05 01:43:01;1234
1527;282;;2018/10/05 01:43:01;1234
1524;483;;2018/10/05 01:43:01;1234
1547;623;;2018/10/05 01:43:01;1234
1530;1161;;2018/10/05 01:43:01;1234
1537;259;;2018/10/05 01:43:01;1234
1537;517;;2018/10/05 01:43:01;1234
1527;564;;2018/10/05 01:43:01;1234
1534;498;;2018/10/05 01:43:01;1234
1537;2322;;2018/10/05 01:43:01;1234
1534;2677;;2018/10/05 01:43:01;1234
1548;1809;;2018/10/05 01:43:01;1234
1534;2333;;2018/10/05 01:43:01;1234
1524;2594;;2018/10/05 01:43:01;1234
1549;2926;;2018/10/05 01:43:01;1234
1524;2688;;2018/10/05 01:43:01;1234
1527;2474;;2018/10/05 01:43:01;1234
1534;1876;;2018/10/05 01:43:01;1234
1524;1857;;2018/10/05 01:43:01;1234
1550;2402;;2018/10/05 01:43:01;1234
1524;2388;;2018/10/05 01:43:01;1234
1527;2576;;2018/10/05 01:43:01;1234
1534;3220;;2018/10/05 01:43:01;1234
1527;1765;;2018/10/05 01:43:01;1234
1544;2211;;2018/10/05 01:43:01;1234
1534;2883;;2018/10/05 01:43:01;1234
1551;2864;;2018/10/05 01:43:01;1234
1552;2890;;2018/10/05 01:43:01;1234
1553;2530;;2018/10/05 01:43:01;1234
1554;2041;;2018/10/05 01:43:01;1234
1555;2555;;2018/10/05 01:43:01;1234
1556;2965;;2018/10/05 01:43:01;1234
1557;1887;;2018/10/05 01:43:01;1234
1558;2218;;2018/10/05 01:43:01;1234
1527;1999;;2018/10/05 01:43:01;1234
1534;2767;;2018/10/05 01:43:01;1234
1527;1771;;2018/10/05 01:43:01;1234
1527;2958;;2018/10/05 01:43:01;1234
1524;2507;;2018/10/05 01:43:01;1234
1559;1900;;2018/10/05 01:43:01;1234
1524;1970;;2018/10/05 01:43:01;1234
1524;1935;;2018/10/05 01:43:01;1234
1560;3144;;2018/10/05 01:43:01;1234
1561;4277;;2018/10/05 01:43:01;1234
1562;3830;;2018/10/05 01:43:01;1234
1563;4120;;2018/10/05 01:43:01;1234
1564;4226;;2018/10/05 01:43:01;1234
1565;3309;;2018/10/05 01:43:01;1234
1566;3615;;2018/10/05 01:43:01;1234
1567;3779;;2018/10/05 01:43:01;1234
1568;3806;;2018/10/05 01:43:01;1234
1569;3350;;2018/10/05 01:43:01;1234
1570;3433;;2018/10/05 01:43:01;1234
1571;4122;;2018/10/05 01:43:01;1234
1572;3787;;2018/10/05 01:43:01;1234
1573;715;;2018/10/05 01:43:01;1234
1574;506;;2018/10/05 01:43:01;1234
1575;90;;2018/10/05 01:43:01;1234
1573;902;;2018/10/05 01:43:01;1234
1569;513;;2018/10/05 01:43:01;1234
1576;74;;2018/10/05 01:43:01;1234
1577;1442;;2018/10/05 01:43:01;1234
1578;1216;;2018/10/05 01:43:01;1234
1573;553;;2018/10/05 01:43:01;1234
1578;793;;2018/10/05 01:43:01;1234
1579;237;;2018/10/05 01:43:01;1234
1576;792;;2018/10/05 01:43:01;1234
1580;739;;2018/10/05 01:43:01;1234
1569;1120;;2018/10/05 01:43:01;1234
1581;756;;2018/10/05 01:43:01;1234
1569;256;;2018/10/05 01:43:01;1234
1582;777;;2018/10/05 01:43:01;1234
1575;1132;;2018/10/05 01:43:01;1234
1582;1191;;2018/10/05 01:43:01;1234
1583;926;;2018/10/05 01:43:01;1234
1578;1523;;2018/10/05 01:43:01;1234
1584;406;;2018/10/05 01:43:01;1234
1583;924;;2018/10/05 01:43:01;1234
1585;1686;;2018/10/05 01:43:01;1234
1573;955;;2018/10/05 01:43:01;1234
1569;1016;;2018/10/05 01:43:01;1234
1586;1507;;2018/10/05 01:43:01;1234
1583;925;;2018/10/05 01:43:01;1234
1582;26;;2018/10/05 01:43:01;1234
1587;354;;2018/10/05 01:43:01;1234
1588;430;;2018/10/05 01:43:01;1234
1589;399;;2018/10/05 01:43:01;1234
1590;1565;;2018/10/05 01:43:01;1234
1591;1735;;2018/10/05 01:43:01;1234
1592;886;;2018/10/05 01:43:01;1234
1569;877;;2018/10/05 01:43:01;1234
1593;1806;;2018/10/05 01:43:01;1234
1573;2032;;2018/10/05 01:43:01;1234
1594;834;;2018/10/05 01:43:01;1234
1569;2054;;2018/10/05 01:43:01;1234
1595;1793;;2018/10/05 01:43:01;1234
1584;2083;;2018/10/05 01:43:01;1234
1573;861;;2018/10/05 01:43:01;1234
1596;1961;;2018/10/05 01:43:01;1234
1597;1820;;2018/10/05 01:43:01;1234
1585;2304;;2018/10/05 01:43:01;1234
1598;2318;;2018/10/05 01:43:01;1234
1585;2178;;2018/10/05 01:43:01;1234
1599;2875;;2018/10/05 01:43:01;1234
1593;2599;;2018/10/05 01:43:01;1234
1600;2102;;2018/10/05 01:43:01;1234
1601;2886;;2018/10/05 01:43:01;1234
1587;2420;;2018/10/05 01:43:01;1234
1584;2423;;2018/10/05 01:43:01;1234
1573;2822;;2018/10/05 01:43:01;1234
1569;2699;;2018/10/05 01:43:01;1234
1582;2111;;2018/10/05 01:43:01;1234
1582;2394;;2018/10/05 01:43:01;1234
1602;3544;;2018/10/05 01:43:01;1234
1603;4079;;2018/10/05 01:43:01;1234
1604;3558;;2018/10/05 01:43:01;1234
1605;3447;;2018/10/05 01:43:01;1234
1606;3377;;2018/10/05 01:43:01;1234
1607;3446;;2018/10/05 01:43:01;1234
1608;4188;;2018/10/05 01:43:01;1234
1609;4127;;2018/10/05 01:43:01;1234
1610;3989;;2018/10/05 01:43:01;1234
1611;3911;;2018/10/05 01:43:01;1234
1612;3598;;2018/10/05 01:43:01;1234
1613;1220;;2018/10/05 01:43:01;1234
1614;489;;2018/10/05 01:43:01;1234
1615;1411;;2018/10/05 01:43:01;1234
1616;1473;;2018/10/05 01:43:01;1234
1617;260;;2018/10/05 01:43:01;1234
1618;1374;;2018/10/05 01:43:01;1234
1619;712;;2018/10/05 01:43:01;1234
1615;708;;2018/10/05 01:43:01;1234
1620;653;;2018/10/05 01:43:01;1234
1616;535;;2018/10/05 01:43:01;1234
1621;270;;2018/10/05 01:43:01;1234
1602;658;;2018/10/05 01:43:01;1234
1622;908;;2018/10/05 01:43:01;1234
1623;203;;2018/10/05 01:43:01;1234
1613;988;;2018/10/05 01:43:01;1234
1613;1745;;2018/10/05 01:43:01;1234
1624;1708;;2018/10/05 01:43:01;1234
1615;29;;2018/10/05 01:43:01;1234
1614;36;;2018/10/05 01:43:01;1234
1625;592;;2018/10/05 01:43:01;1234
1614;357;;2018/10/05 01:43:01;1234
1626;1682;;2018/10/05 01:43:01;1234
1627;1675;;2018/10/05 01:43:01;1234
1615;72;;2018/10/05 01:43:01;1234
1615;996;;2018/10/05 01:43:01;1234
1626;1636;;2018/10/05 01:43:01;1234
1615;333;;2018/10/05 01:43:01;1234
1626;1633;;2018/10/05 01:43:01;1234
1628;518;;2018/10/05 01:43:01;1234
1623;807;;2018/10/05 01:43:01;1234
1615;114;;2018/10/05 01:43:01;1234
1614;100;;2018/10/05 01:43:01;1234
1618;1370;;2018/10/05 01:43:01;1234
1613;1358;;2018/10/05 01:43:01;1234
1613;1345;;2018/10/05 01:43:01;1234
1613;781;;2018/10/05 01:43:01;1234
1629;3068;;2018/10/05 01:43:01;1234
1623;2390;;2018/10/05 01:43:01;1234
1614;2689;;2018/10/05 01:43:01;1234
1616;2417;;2018/10/05 01:43:01;1234
1630;2700;;2018/10/05 01:43:01;1234
1631;3038;;2018/10/05 01:43:01;1234
1632;1810;;2018/10/05 01:43:01;1234
1633;2678;;2018/10/05 01:43:01;1234
1620;2018;;2018/10/05 01:43:01;1234
1615;2682;;2018/10/05 01:43:01;1234
1634;2800;;2018/10/05 01:43:01;1234
1614;1888;;2018/10/05 01:43:01;1234
1631;2758;;2018/10/05 01:43:01;1234
1635;2284;;2018/10/05 01:43:01;1234
1636;1924;;2018/10/05 01:43:01;1234
1637;2760;;2018/10/05 01:43:01;1234
1638;3160;;2018/10/05 01:43:01;1234
1614;2705;;2018/10/05 01:43:01;1234
1626;2349;;2018/10/05 01:43:01;1234
1633;2383;;2018/10/05 01:43:01;1234
1639;3101;;2018/10/05 01:43:01;1234
1615;2112;;2018/10/05 01:43:01;1234
1640;2258;;2018/10/05 01:43:01;1234
1641;3164;;2018/10/05 01:43:01;1234
1640;3171;;2018/10/05 01:43:01;1234
1642;3174;;2018/10/05 01:43:01;1234
1626;1877;;2018/10/05 01:43:01;1234
1613;830;;2018/10/05 01:43:01;1234
1615;856;;2018/10/05 01:43:01;1234
1643;2156;;2018/10/05 01:43:01;1234
1644;2495;;2018/10/05 01:43:01;1234
1615;2891;;2018/10/05 01:43:01;1234
1615;2128;;2018/10/05 01:43:01;1234
1634;2519;;2018/10/05 01:43:01;1234
1615;2609;;2018/10/05 01:43:01;1234
1645;2911;;2018/10/05 01:43:01;1234
1626;1782;;2018/10/05 01:43:01;1234
1646;4106;;2018/10/05 01:43:01;1234
1647;3545;;2018/10/05 01:43:01;1234
1648;3563;;2018/10/05 01:43:01;1234
1649;3616;;2018/10/05 01:43:01;1234
1650;3633;;2018/10/05 01:43:01;1234
1651;3611;;2018/10/05 01:43:01;1234
1652;3709;;2018/10/05 01:43:01;1234
1653;3781;;2018/10/05 01:43:01;1234
1654;4227;;2018/10/05 01:43:01;1234
1650;4254;;2018/10/05 01:43:01;1234
1655;1566;;2018/10/05 01:43:01;1234
1656;913;;2018/10/05 01:43:01;1234
1647;433;;2018/10/05 01:43:01;1234
1656;366;;2018/10/05 01:43:01;1234
1657;389;;2018/10/05 01:43:01;1234
1647;484;;2018/10/05 01:43:01;1234
1658;789;;2018/10/05 01:43:01;1234
1659;1698;;2018/10/05 01:43:01;1234
1656;757;;2018/10/05 01:43:01;1234
1656;1195;;2018/10/05 01:43:01;1234
1656;53;;2018/10/05 01:43:01;1234
1660;1578;;2018/10/05 01:43:01;1234
1661;1082;;2018/10/05 01:43:01;1234
1657;1066;;2018/10/05 01:43:01;1234
1662;343;;2018/10/05 01:43:01;1234
1663;1628;;2018/10/05 01:43:01;1234
1662;887;;2018/10/05 01:43:01;1234
1647;698;;2018/10/05 01:43:01;1234
1664;624;;2018/10/05 01:43:01;1234
1663;308;;2018/10/05 01:43:01;1234
1657;75;;2018/10/05 01:43:01;1234
1657;786;;2018/10/05 01:43:01;1234
1661;803;;2018/10/05 01:43:01;1234
1662;1458;;2018/10/05 01:43:01;1234
1656;912;;2018/10/05 01:43:01;1234
1665;821;;2018/10/05 01:43:01;1234
1656;1121;;2018/10/05 01:43:01;1234
1659;690;;2018/10/05 01:43:01;1234
1666;204;;2018/10/05 01:43:01;1234
1667;1382;;2018/10/05 01:43:01;1234
1668;1289;;2018/10/05 01:43:01;1234
1647;1255;;2018/10/05 01:43:01;1234
1656;1314;;2018/10/05 01:43:01;1234
1656;1362;;2018/10/05 01:43:01;1234
1666;1338;;2018/10/05 01:43:01;1234
1665;587;;2018/10/05 01:43:01;1234
1669;536;;2018/10/05 01:43:01;1234
1661;503;;2018/10/05 01:43:01;1234
1665;1000;;2018/10/05 01:43:01;1234
1659;638;;2018/10/05 01:43:01;1234
1670;1425;;2018/10/05 01:43:01;1234
1648;1431;;2018/10/05 01:43:01;1234
1671;238;;2018/10/05 01:43:01;1234
1657;949;;2018/10/05 01:43:01;1234
1647;970;;2018/10/05 01:43:01;1234
1672;1835;;2018/10/05 01:43:01;1234
1662;2638;;2018/10/05 01:43:01;1234
1658;849;;2018/10/05 01:43:01;1234
1656;2319;;2018/10/05 01:43:01;1234
1658;1925;;2018/10/05 01:43:01;1234
1656;1986;;2018/10/05 01:43:01;1234
1648;2809;;2018/10/05 01:43:01;1234
1658;2746;;2018/10/05 01:43:01;1234
1662;1766;;2018/10/05 01:43:01;1234
1659;2817;;2018/10/05 01:43:01;1234
1673;2055;;2018/10/05 01:43:01;1234
1674;2057;;2018/10/05 01:43:01;1234
1675;2732;;2018/10/05 01:43:01;1234
1676;3175;;2018/10/05 01:43:01;1234
1677;3130;;2018/10/05 01:43:01;1234
1663;1936;;2018/10/05 01:43:01;1234
1678;1904;;2018/10/05 01:43:01;1234
1647;2653;;2018/10/05 01:43:01;1234
1679;1783;;2018/10/05 01:43:01;1234
1657;2179;;2018/10/05 01:43:01;1234
1680;1787;;2018/10/05 01:43:01;1234
1662;2659;;2018/10/05 01:43:01;1234
1681;1872;;2018/10/05 01:43:01;1234
1682;2762;;2018/10/05 01:43:01;1234
1678;2000;;2018/10/05 01:43:01;1234
1683;3105;;2018/10/05 01:43:01;1234
1657;2865;;2018/10/05 01:43:01;1234
1684;2806;;2018/10/05 01:43:01;1234
1685;2274;;2018/10/05 01:43:01;1234
1678;2012;;2018/10/05 01:43:01;1234
1686;2673;;2018/10/05 01:43:01;1234
1648;2807;;2018/10/05 01:43:01;1234
1665;2200;;2018/10/05 01:43:01;1234
1687;2042;;2018/10/05 01:43:01;1234
1680;2808;;2018/10/05 01:43:01;1234
1688;3052;;2018/10/05 01:43:01;1234
1689;3566;;2018/10/05 01:43:01;1234
1690;4080;;2018/10/05 01:43:01;1234
1691;3510;;2018/10/05 01:43:01;1234
1692;3980;;2018/10/05 01:43:01;1234
1691;3429;;2018/10/05 01:43:01;1234
1693;3435;;2018/10/05 01:43:01;1234
1694;3373;;2018/10/05 01:43:01;1234
1695;3449;;2018/10/05 01:43:01;1234
1696;3912;;2018/10/05 01:43:01;1234
1697;4023;;2018/10/05 01:43:01;1234
1698;3859;;2018/10/05 01:43:01;1234
1699;3990;;2018/10/05 01:43:01;1234
1700;3553;;2018/10/05 01:43:01;1234
1696;3913;;2018/10/05 01:43:01;1234
1701;4249;;2018/10/05 01:43:01;1234
1702;1375;;2018/10/05 01:43:01;1234
1693;778;;2018/10/05 01:43:01;1234
1703;115;;2018/10/05 01:43:01;1234
1704;1412;;2018/10/05 01:43:01;1234
1695;150;;2018/10/05 01:43:01;1234
1705;509;;2018/10/05 01:43:01;1234
1695;1133;;2018/10/05 01:43:01;1234
1706;507;;2018/10/05 01:43:01;1234
1691;1091;;2018/10/05 01:43:01;1234
1707;37;;2018/10/05 01:43:01;1234
1708;1746;;2018/10/05 01:43:01;1234
1706;628;;2018/10/05 01:43:01;1234
1709;1726;;2018/10/05 01:43:01;1234
1708;1722;;2018/10/05 01:43:01;1234
1708;1709;;2018/10/05 01:43:01;1234
1710;1085;;2018/10/05 01:43:01;1234
1695;1017;;2018/10/05 01:43:01;1234
1691;654;;2018/10/05 01:43:01;1234
1695;415;;2018/10/05 01:43:01;1234
1707;1683;;2018/10/05 01:43:01;1234
1711;454;;2018/10/05 01:43:01;1234
1712;101;;2018/10/05 01:43:01;1234
1713;1135;;2018/10/05 01:43:01;1234
1693;247;;2018/10/05 01:43:01;1234
1714;1228;;2018/10/05 01:43:01;1234
1693;920;;2018/10/05 01:43:01;1234
1706;1448;;2018/10/05 01:43:01;1234
1715;1555;;2018/10/05 01:43:01;1234
1704;1559;;2018/10/05 01:43:01;1234
1704;1524;;2018/10/05 01:43:01;1234
1716;1509;;2018/10/05 01:43:01;1234
1717;1503;;2018/10/05 01:43:01;1234
1706;681;;2018/10/05 01:43:01;1234
1691;480;;2018/10/05 01:43:01;1234
1717;1502;;2018/10/05 01:43:01;1234
1711;1208;;2018/10/05 01:43:01;1234
1704;888;;2018/10/05 01:43:01;1234
1718;2600;;2018/10/05 01:43:01;1234
1719;831;;2018/10/05 01:43:01;1234
1708;1962;;2018/10/05 01:43:01;1234
1720;2733;;2018/10/05 01:43:01;1234
1721;1860;;2018/10/05 01:43:01;1234
1722;2508;;2018/10/05 01:43:01;1234
1723;1893;;2018/10/05 01:43:01;1234
1704;878;;2018/10/05 01:43:01;1234
1691;2455;;2018/10/05 01:43:01;1234
1724;2449;;2018/10/05 01:43:01;1234
1725;2496;;2018/10/05 01:43:01;1234
1693;2446;;2018/10/05 01:43:01;1234
1709;3019;;2018/10/05 01:43:01;1234
1726;2942;;2018/10/05 01:43:01;1234
1727;1811;;2018/10/05 01:43:01;1234
1715;2595;;2018/10/05 01:43:01;1234
1706;2044;;2018/10/05 01:43:01;1234
1691;2550;;2018/10/05 01:43:01;1234
1728;2090;;2018/10/05 01:43:01;1234
1720;1971;;2018/10/05 01:43:01;1234
1709;1843;;2018/10/05 01:43:01;1234
1729;2073;;2018/10/05 01:43:01;1234
1730;3058;;2018/10/05 01:43:01;1234
1731;2522;;2018/10/05 01:43:01;1234
1706;2058;;2018/10/05 01:43:01;1234
1691;2288;;2018/10/05 01:43:01;1234
1732;2285;;2018/10/05 01:43:01;1234
1709;2679;;2018/10/05 01:43:01;1234
1733;3612;;2018/10/05 01:43:01;1234
1734;4063;;2018/10/05 01:43:01;1234
1735;3710;;2018/10/05 01:43:01;1234
1734;4062;;2018/10/05 01:43:01;1234
1736;4060;;2018/10/05 01:43:01;1234
1737;3331;;2018/10/05 01:43:01;1234
1736;4061;;2018/10/05 01:43:01;1234
1738;4034;;2018/10/05 01:43:01;1234
1739;3327;;2018/10/05 01:43:01;1234
1740;4110;;2018/10/05 01:43:01;1234
1741;3777;;2018/10/05 01:43:01;1234
1742;3782;;2018/10/05 01:43:01;1234
1743;3902;;2018/10/05 01:43:01;1234
1744;3310;;2018/10/05 01:43:01;1234
1745;3897;;2018/10/05 01:43:01;1234
1746;3451;;2018/10/05 01:43:01;1234
1747;3927;;2018/10/05 01:43:01;1234
1739;440;;2018/10/05 01:43:01;1234
1748;1303;;2018/10/05 01:43:01;1234
1749;1315;;2018/10/05 01:43:01;1234
1750;989;;2018/10/05 01:43:01;1234
1751;239;;2018/10/05 01:43:01;1234
1752;434;;2018/10/05 01:43:01;1234
1753;1086;;2018/10/05 01:43:01;1234
1754;794;;2018/10/05 01:43:01;1234
1755;499;;2018/10/05 01:43:01;1234
1752;804;;2018/10/05 01:43:01;1234
1756;1637;;2018/10/05 01:43:01;1234
1752;1275;;2018/10/05 01:43:01;1234
1750;1176;;2018/10/05 01:43:01;1234
1749;997;;2018/10/05 01:43:01;1234
1757;1001;;2018/10/05 01:43:01;1234
1758;1677;;2018/10/05 01:43:01;1234
1753;420;;2018/10/05 01:43:01;1234
1757;50;;2018/10/05 01:43:01;1234
1739;1235;;2018/10/05 01:43:01;1234
1759;1699;;2018/10/05 01:43:01;1234
1760;1013;;2018/10/05 01:43:01;1234
1761;30;;2018/10/05 01:43:01;1234
1762;625;;2018/10/05 01:43:01;1234
1751;1259;;2018/10/05 01:43:01;1234
1749;981;;2018/10/05 01:43:01;1234
1750;1400;;2018/10/05 01:43:01;1234
1750;1474;;2018/10/05 01:43:01;1234
1763;728;;2018/10/05 01:43:01;1234
1753;909;;2018/10/05 01:43:01;1234
1761;742;;2018/10/05 01:43:01;1234
1751;510;;2018/10/05 01:43:01;1234
1764;741;;2018/10/05 01:43:01;1234
1737;1115;;2018/10/05 01:43:01;1234
1755;1122;;2018/10/05 01:43:01;1234
1757;694;;2018/10/05 01:43:01;1234
1765;903;;2018/10/05 01:43:01;1234
1757;378;;2018/10/05 01:43:01;1234
1750;2323;;2018/10/05 01:43:01;1234
1755;2763;;2018/10/05 01:43:01;1234
1752;3278;;2018/10/05 01:43:01;1234
1766;2646;;2018/10/05 01:43:01;1234
1767;3281;;2018/10/05 01:43:01;1234
1756;2475;;2018/10/05 01:43:01;1234
1768;2663;;2018/10/05 01:43:01;1234
